Unnamed: 0,AFL,Unnamed: 2,ALB,Unnamed: 4,AOS,Unnamed: 6,APD,Unnamed: 8,ATO,Unnamed: 10,BF-B,Unnamed: 12,BRO,Unnamed: 14,CHRW,Unnamed: 16,CINF,Unnamed: 18,CL,Unnamed: 20,CLX,Unnamed: 22,CVX,Unnamed: 24,DOV,Unnamed: 26,ESS,Unnamed: 28,EXPD,Unnamed: 30,FRT,Unnamed: 32,GWW,Unnamed: 34,HRL,Unnamed: 36,IBM,Unnamed: 38,ITW,Unnamed: 40,JNJ,Unnamed: 42,KMB,Unnamed: 44,KO,Unnamed: 46,LOW,Unnamed: 48,MKC,Unnamed: 50,MMM,Unnamed: 52,NUE,Unnamed: 54,NVDA,Unnamed: 56,O,Unnamed: 58,PNR,Unnamed: 60,PPG,Unnamed: 62,ROP,Unnamed: 64,SPGI,Unnamed: 66,SWK,Unnamed: 68,SYY,Unnamed: 70,TGT,Unnamed: 72,TROW,Unnamed: 74,WMT,Unnamed: 76,WST,Unnamed: 78,XOM,Unnamed: 80
Date,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume
2019-07-12 00:00:00,56.889999,2209100,72.629997,1272600,45.189999,1379400,227.160004,653100,106.459999,361900,56.049999,946400,34.990002,799800,85.059998,1379900,107.68,537600,74.379997,2937500,158.059998,745800,125.980003,3974400,100.059998,854900,303.950012,344500,74.150002,1182800,131.350006,206700,269.200012,469400,41.009998,1497800,136.462708,2914365,151.479996,1184200,134.300003,17780100,138.759995,1079100,52.119999,7347400,107.400002,4814200,79.255,964000,144.933105,3780197,55.169998,1906600,41.9025,50639200,68.536819,1827982,37.959999,1071200,117.040001,1117000,384.450012,298100,241.259995,1338400,147.149994,925000,72.589996,2197800,87.529999,4732000,110.610001,830400,38.200001,11229900,124.43,188800,77.629997,6139000
2019-07-15 00:00:00,56.57,3026600,72.419998,975400,44.599998,1646900,227.660004,701900,107.260002,630200,55.830002,1408900,34.919998,584800,84.510002,769800,107.82,569200,74,2487700,158.529999,1072500,125.720001,3739200,99.339996,644300,304.869995,177900,74.110001,770500,131.710007,255400,271.279999,309500,41.240002,1078100,137.017212,2477242,151.259995,869800,134.710007,10038200,139.25,975200,52.130001,5876100,107.970001,4492200,79.94,2000000,144.515045,2616250,55.23,1478100,41.817501,28984000,68.207367,1093301,38.049999,1001100,117.709999,1070400,381.369995,374700,240.889999,565100,146.660004,864000,72.839996,1619000,86.800003,3174200,110.379997,968600,38.326668,10038000,124.379997,258700,77.080002,7116400
2019-07-16 00:00:00,56.110001,3330500,73.050003,1188200,45.200001,1584500,227.100006,599500,107.099998,567200,55.91,592600,35.02,844700,84.949997,1698400,108.669998,645700,74.5,3485400,159.940002,943000,124.760002,4697600,99.32,651700,304.290009,167300,75.099998,932500,131.039993,419600,272.910004,447000,41.23,2223700,137.217972,3634536,153.449997,1512900,132.5,10214500,138.520004,1421700,52.139999,7132500,106.5,4722400,79.86,894800,147.566895,4687004,55.560001,2215800,41.77,34144400,67.693794,1807961,38.490002,1590300,117.849998,1627500,384.23999,332600,240.029999,606800,147.080002,744000,72.650002,1647800,88.309998,5276900,110.360001,619000,38.253334,10464600,123.220001,151800,75.93,10197400
2019-07-17 00:00:00,55.639999,2843700,72.639999,1101700,44.450001,1851500,226.429993,1000900,107.919998,704100,55.75,1241800,34.919998,793100,82.25,2522400,107.050003,558100,73.75,2775100,159.580002,641500,124.139999,3874200,95.459999,1346000,303.600006,163900,73.639999,1026500,130.509995,265800,269,399700,41.200001,1895300,136.778198,6343258,150.320007,1273000,131.860001,8862100,138.029999,1604400,52.18,8264200,104.93,5159100,80.03,905200,146.045151,3525090,54.700001,2043900,42.427502,34820400,67.751938,1107646,37.669998,1403300,116.610001,1428100,377.359985,355300,240.419998,1011600,142.839996,1049800,71.75,2405100,87.860001,3671100,108.879997,782400,38.200001,8065500,121.910004,249100,75.480003,7419300
2019-07-18 00:00:00,56.130001,2136500,73,736700,43.990002,1427500,225.539993,1160300,108.410004,529000,55.73,1228100,35.130001,960300,82.459999,1570600,107.449997,552600,73.879997,2412700,162.050003,925500,124.68,5770700,97.220001,1961900,303.01001,181500,74.010002,985000,130.320007,220500,268.660004,330600,41.790001,1828000,143.049713,13276460,150,955400,132.070007,6203100,137.539993,2152600,52.029999,11911800,103.75,5147100,80.09,1000000,144.69899,2657273,54.689999,2432000,42.544998,44219200,67.926353,1085045,37.09,1361300,117,2015500,377.549988,273200,241.110001,865300,142.490005,849400,71.879997,1637000,88.5,3847300,109.629997,1181900,38.240002,9670800,122.07,359500,74.839996,11424500
2019-07-19 00:00:00,55,3987600,74.470001,1455300,43.580002,1550600,224.529999,1245000,107.269997,710900,55.66,1128800,34.700001,943000,83.650002,875800,106.739998,626700,72.699997,2417400,161.860001,904400,125.040001,4880900,98.120003,1184400,294.899994,266100,74.980003,1801700,127.870003,282300,267.220001,439400,41.259998,1501100,143.097519,7626072,151.279999,1402700,130.309998,8340200,135.740005,1496900,51.389999,10355500,102.5,4190700,79.375,850800,144.322739,2822919,56.709999,4016600,42.110001,34489600,66.608528,1393716,37.380001,1123000,117.510002,2025200,374.570007,361400,239.929993,1279400,143.550003,924300,70.860001,1390000,88.010002,3420400,108.470001,1762900,37.966667,11388900,121.410004,292100,74.989998,11243100
2019-07-22 00:00:00,55.060001,3105700,73.18,1548900,43.41,1246800,226.009995,855500,107.440002,549900,55.169998,781100,34.650002,1296900,83.220001,1012700,106.43,416100,72.349998,2945000,161.589996,768000,125.309998,3275800,97.199997,1277800,292.049988,363400,74.669998,845400,127.339996,298900,269.420013,513900,41.360001,1734900,143.154877,4280860,151.919998,994100,128.639999,12624800,134.259995,2559300,51.220001,12090700,102.550003,4501200,79.43,935000,146.020065,2397262,56.27,2922100,42.830002,31594000,66.375969,1281538,37.599998,1147100,116.949997,1077700,370.910004,599600,241.460007,989700,141.5,1418200,70.25,1575000,87.220001,2850200,108.870003,937900,37.606667,13550700,123.010002,330300,75.07,8368800
2019-07-23 00:00:00,55.189999,2388900,74.580002,818700,44.669998,1966800,228.860001,939000,107.629997,579200,55.900002,880600,35.57,1662900,83.410004,860800,106.5,571700,72.279999,3986700,164.399994,1243700,125.82,4295300,98.110001,1318500,295.609985,354000,75.419998,840500,130.020004,266100,278.779999,664200,41.150002,1793900,143.766724,3914341,156.929993,1874700,128.839996,5803600,135.050003,4423100,54.330002,33417900,102.599998,5064200,79.265,892600,148.428101,2823397,56.580002,1914900,43.915001,42817600,67.441856,1141289,39.32,2710200,118.959999,2019400,373.890015,631900,243.419998,997100,151.660004,4099100,70.169998,2395900,88.540001,4304000,110.529999,1170000,37.363335,17262600,123.269997,238200,75.370003,8551200
2019-07-24 00:00:00,53.919998,6052000,75.529999,856800,45.139999,1529100,224.860001,1106400,107.639999,842100,55.380001,987800,36.150002,1313600,85.889999,2019700,107.260002,598700,71.279999,3246900,163.589996,957400,126.540001,4796900,97.709999,1047600,293.75,364400,76.540001,969100,130.639999,440800,304.070007,1675700,40.41,3422200,143.432129,3088210,158.710007,1427400,129.779999,6838600,134.649994,1833800,53.779999,15633400,102.800003,5989100,79.415,1000000,150.016724,4224631,56.580002,1497400,44.665001,36623600,67.151161,1058316,39.279999,2002800,118.099998,1629700,374.640015,680500,243.089996,1059300,152.509995,2560700,70.120003,2124200,89.089996,3204700,113.269997,1762000,37.333332,12531900,122.269997,431500,75.360001,8260200
2019-07-25 00:00:00,53.77,3158300,74.610001,781300,45.080002,1488900,227.649994,1292400,107.110001,504400,54.639999,1371400,36,1566100,84.07,1855100,107.190002,588300,71.93,4383400,163.550003,794900,125.629997,4586800,98.779999,1179800,298.600006,546000,75.400002,743000,130.100006,238700,300.130005,902300,40.830002,1882600,143.776291,3244797,158.639999,2054400,131.119995,8897800,135.389999,1518300,53.07,19135000,102.050003,4215100,80.295,1000000,148.938126,8804952,56.200001,1723900,43.345001,39270000,66.744186,1660901,39.049999,2405600,118.139999,1803700,370.98999,1389800,242.350006,894700,152.199997,1458500,70.129997,1816800,87.970001,3603500,113.919998,1620200,37.406666,11554500,132.860001,1148600,74.93,9083900
2019-07-26 00:00:00,53.889999,4372900,74.580002,930600,44.880001,2323600,230.550003,2272400,108.129997,505200,55.23,1050400,36.389999,962600,85.120003,1344600,107.830002,550100,73.690002,4036200,166.330002,793000,123.720001,6971700,98.209999,631600,304.070007,319500,76.190002,610800,130.779999,212400,299.799988,504700,41.380001,1424200,144.703629,3037898,155.630005,2869100,130.729996,4894600,137.169998,1834300,54.169998,11451900,103.529999,4785700,81.285,1000000,145.468231,4803256,56.16,1916300,43.767502,27416000,67.38372,1227254,39.209999,1067800,117.940002,1209500,366.200012,564400,244.350006,760700,152.399994,781600,70.889999,1505200,87.059998,5315900,115.199997,1165300,37.673332,14187000,136.910004,657700,74.809998,7677300
2019-07-29 00:00:00,52.959999,3568100,73.089996,1074900,43.82,3026800,231.190002,921600,108.870003,525700,55.220001,765500,36.32,1103200,85.059998,1232600,106.260002,722600,75.57,4635900,165.369995,1033100,124.230003,4377500,96.769997,557300,307.829987,336100,76.190002,517000,131.949997,220800,291.549988,502900,41.439999,1256600,144.244736,2170973,155.740005,1697600,133.020004,7832000,138.25,1186300,53.990002,12283900,103.959999,3909600,81.24,1000000,147.792648,3156124,55.73,1552400,43.705002,24816000,68.003876,2261525,38.950001,1895200,118.43,1165100,361.309998,552800,243.300003,677200,150.919998,644200,69.949997,2269900,87.230003,3328800,114.959999,1034600,37.423332,11239800,138.369995,512600,75.339996,7091900
2019-07-30 00:00:00,52.880001,2697700,73.599998,1056200,45.290001,6616300,231.809998,968200,108.870003,579300,55.099998,583800,36.41,973000,84.769997,1437200,105.870003,659500,74.739998,5020600,165.169998,1019800,124.339996,3871700,97.889999,624500,306.679993,327400,76.25,617300,131.479996,255300,296.720001,427100,41.630001,1300600,143.183563,2753804,155.889999,1552200,132.080002,5509600,138.300003,1493100,53.720001,8127100,103.769997,3981400,80.675,1000000,148.520065,2366764,56.25,1693200,43.862499,19777200,67.848839,1411260,38.939999,1212900,118.959999,785600,366.839996,393800,241.929993,856400,151.410004,628200,69.629997,2200800,86.879997,2733400,115.360001,986500,37.353333,9105600,137.479996,559500,75.349998,6961200
2019-07-31 00:00:00,52.639999,5368700,72.959999,1361500,45.450001,5941500,228.270004,2174000,109.040001,1061800,54.810001,2318400,35.93,2155200,83.730003,3196600,107.330002,2421900,71.739998,5187400,162.600006,1485500,123.110001,7199500,96.849998,913500,302.220001,347700,76.349998,1338100,132.009995,721600,291.029999,568500,40.990002,2202400,141.72084,3894153,154.229996,1182300,130.220001,8559200,135.649994,1838700,52.630001,16865500,101.400002,5533400,79.27,1000000,146.08696,3606897,54.380001,2888500,42.18,35941600,67.06395,2832840,38.810001,2535100,117.389999,815300,363.649994,568000,244.949997,2239600,147.589996,983600,68.57,4220100,86.400002,4470600,113.389999,1951700,36.793331,18633900,137.270004,472200,74.360001,13104600
2019-08-01 00:00:00,52.310001,4429000,69.589996,1568800,43.689999,2526800,226.369995,1486600,110.040001,837200,55,1269300,35.889999,1119900,81,2330500,106.290001,697300,71.260002,4618400,156.139999,2801200,120.739998,7928400,94.389999,1113800,304.880005,338000,73.32,1302500,130.589996,356700,277.649994,674900,41.23,3225500,143.709366,6635824,151.410004,1709700,130.289993,7870700,135.240005,1480900,52.029999,19527200,99.489998,5469600,78.725,2000000,144.949829,2847915,53.060001,2882200,41.23,42121200,67.509689,1649652,38.669998,2464000,115.669998,1094500,360.890015,561300,257.220001,2297300,142.220001,1734500,68.93,4134100,82.620003,7100500,110.470001,1173600,36.459999,22365000,137.279999,332600,72.459999,17132800
2019-08-02 00:00:00,52.529999,3600900,68.68,1457500,43.740002,1433400,222.839996,1011000,109.629997,631900,54.880001,920700,35.849998,926700,81.660004,1308200,106.25,744200,71.199997,3813500,156.899994,1321400,120.730003,9026200,92.75,879700,305.390015,364600,73.18,911300,132.279999,569900,276.390015,468300,41.360001,3697600,140.774384,8474378,151.669998,1761300,131.070007,6574900,135.869995,1407800,52.330002,13102300,99.230003,3917900,79.59,2000000,142.600327,2898028,52.57,1805600,40.297501,42834800,67.877907,1753368,37.25,1845700,114.169998,1124600,356.170013,472500,253.949997,1335200,140.809998,818900,68.900002,2641200,81.519997,5134500,110.050003,1155200,36.466667,16970100,135.559998,322900,71.75,21376700
2019-08-05 00:00:00,51.360001,4235700,65.410004,2421400,43.650002,4015200,220.059998,1369700,106.940002,881400,53.25,1157900,35.279999,2058600,81.160004,2238600,103.800003,922500,68.800003,5215500,155.029999,1505100,118.739998,8620300,89.900002,1108500,294.420013,353800,69.699997,1861800,127.279999,598600,268.829987,569200,40.73,3509000,134.569794,7442185,146.679993,2016200,130.160004,9480000,133.630005,1614000,51.650002,19986500,97.040001,4685100,77.37,4000000,137.717392,3462061,50.75,2128100,37.697498,58915600,66.821709,2103526,36.07,1806700,110.959999,1080200,344.130005,618800,244.179993,1736900,135.820007,952800,67.139999,8527900,80.790001,7255600,105.709999,1713600,35.273335,22710000,133.639999,547400,70.279999,19080900
2019-08-06 00:00:00,52.029999,3750200,65.449997,1731500,44.900002,2390300,221.419998,851000,108.349998,762700,54.189999,992900,35.990002,954300,81.330002,1005000,106.989998,915700,69.849998,4868600,154.320007,1210200,119.379997,6788000,91,789300,299.429993,339600,72.459999,1639200,128.740005,605900,269.980011,541100,40.52,3248100,134.541107,5303952,148.979996,1536000,130.770004,7880600,134.520004,1498400,52.27,19903100,97.919998,4167800,77.755,3000000,136.881271,4179781,51.34,1470500,38.087502,36127200,67.703491,1790314,36.599998,2362500,110.980003,1052600,351.799988,479800,245.820007,2488700,137.529999,785600,68.589996,4876900,82.769997,5546300,107.260002,1373400,35.756668,21049200,138.419998,353400,70.959999,12282400
2019-08-07 00:00:00,52.110001,3378200,67.589996,2620800,45.41,3431400,223.470001,1030600,107.93,759900,54.400002,988900,36.139999,1059600,83.5,2055800,107.360001,801300,70.440002,4222100,157.630005,1118900,119.099998,6853700,90.489998,926600,300.660004,368500,72.589996,1035700,129.119995,502200,274.299988,673400,40.889999,4404000,132.992355,6204767,149.020004,1393400,130.210007,6771700,136.130005,1751900,53.18,17937000,98.379997,3686700,79.83,2000000,136.822739,7167867,51.25,1920800,38.4725,37256000,69.108528,2520041,36.630001,1657600,112.860001,2167300,348.630005,414300,248.679993,1435900,137.110001,1253600,69.870003,2854600,83.010002,4762100,107.040001,1338400,36.066666,21835500,139.649994,321600,70.5,15231100
2019-08-08 00:00:00,52.880001,2968600,73.489998,4385400,45.91,2669800,227.979996,951900,109.43,856000,55.790001,827200,36.810001,2145500,86.059998,1821000,109.739998,487100,71.709999,2712900,158.979996,905400,123.230003,8868100,92.419998,958000,304.209991,267300,73.139999,903400,131.479996,369600,276.679993,357600,41.779999,3123500,133.938812,5503111,150.850006,970300,131.679993,5260500,138.539993,1329800,53.689999,10799000,100.470001,3495800,81.11,1000000,137.307693,3899080,52.169998,1374500,39.564999,30930000,69.757751,1840675,37.41,1402500,116.650002,1807900,358.48999,453200,257.779999,1746900,139.399994,1125500,70.629997,3855300,83.800003,4464100,110.25,1158300,36.173332,13123200,143.089996,423900,72.379997,14304100
2019-08-09 00:00:00,52.880001,2279800,70.25,2188000,45.529999,1230500,229.869995,1063300,108.559998,581800,55.369999,812300,36.740002,836900,84.480003,1800200,109.970001,423700,71.519997,2993200,158.270004,567800,122.419998,5051700,92.190002,834700,307.519989,237200,72.290001,831600,132.190002,415600,268.359985,374500,41.709999,2802900,130.143402,5485852,149.529999,966300,132.039993,4677300,138.369995,1380900,53.419998,9260900,98.550003,5370900,81.75,1000000,136.680603,1892192,51.060001,1500800,38.544998,34181600,70.426353,1413014,36.849998,821700,115.330002,1098600,355,360800,256.190002,1337200,137.270004,534300,69.989998,4744800,82.410004,4966300,108.650002,1166500,35.759998,12580500,143.919998,320900,70.839996,13686600
2019-08-12 00:00:00,52.32,1999100,67.379997,1516600,45.5,1846300,227.130005,906800,108.919998,407300,54.939999,315600,36.200001,678800,84.43,1097500,108.660004,505500,70.730003,2457900,158.580002,464800,121.550003,3936500,90.160004,562600,312.279999,392600,71.089996,763100,132.600006,408400,263.380005,346900,41.830002,2406000,127.791588,4271759,147.860001,1127000,131.929993,6852100,138.130005,881800,53.200001,6588600,96.080002,2878800,82.55,1000000,135.53511,1762665,49.360001,1983100,37.862499,27920000,70.484497,1484945,36.360001,956700,112.550003,1221700,352.269989,310400,254.100006,794000,134.160004,570500,72.190002,5190900,82.029999,5194200,106.610001,1232100,35.073334,17605200,142.289993,165200,69.629997,9542600
2019-08-13 00:00:00,52.919998,2745600,68.449997,1597200,45.57,1602700,229.669998,772500,109.089996,560900,55.900002,730000,36.5,849500,84.629997,1104700,110.709999,793800,71.690002,2513600,158.960007,854000,122.389999,5806400,91.279999,556100,313.309998,467200,71.599998,2568400,132.940002,350700,268.220001,561600,41.790001,3102400,129.818359,4730117,151.880005,1219400,133.419998,5013200,139.419998,2010700,53.5,8581200,96.580002,5129600,83.565,2000000,137.859528,3880542,50.169998,2508000,39.012501,35195600,70.038757,1185252,37.07,909100,113.089996,986800,358.399994,566500,258.369995,1013900,137.399994,892100,73.360001,3140400,84.239998,8412100,108.559998,1170600,35.803333,20025900,145.070007,287500,70.489998,12403300
2019-08-14 00:00:00,51.279999,3354900,64.290001,2087400,44.849998,2931100,222.589996,971600,108.300003,758800,54.900002,719400,35.419998,1116600,82.389999,1097300,106.940002,611700,70.519997,3990000,157.289993,998800,117.739998,7175600,88.290001,967400,307.279999,353000,70.199997,1238700,129.600006,418600,264.350006,470600,40.689999,2461200,125.478012,5349453,146.589996,1265500,130.259995,7736200,136.710007,1888500,52.990002,17088900,93.589996,5746100,83.325,3000000,132.784286,4851096,48.490002,2185400,37.517502,41988000,69.544571,1429836,35.580002,1265500,110.220001,1249000,347.51001,436000,248.610001,1339000,131.199997,665900,72.279999,3144100,81.889999,7011500,105.360001,1248900,35.400002,27938400,142.350006,268200,67.650002,18114400
2019-08-15 00:00:00,52.07,2790500,61.66,2688300,46.099998,2826600,226.339996,1132200,109.370003,653600,57.02,1890000,35.66,995500,82.900002,1027700,108.580002,475500,71.370003,3698800,158.949997,829100,116.949997,6272600,89,653800,312.630005,287100,70.400002,1101600,130.009995,426700,264.809998,524900,41.389999,2072700,126.118546,3910889,146.619995,942600,130.539993,7251200,139.270004,1307600,53.869999,12393200,93.379997,4745100,84.5,2000000,131.137131,5325429,47.709999,1651300,37.192501,47720000,69.970932,1088347,35.43,1214100,109.620003,890900,349.559998,372000,253.169998,919200,131.449997,821600,72.25,2532600,82.559998,5389000,105.459999,940900,37.563332,59438700,142.880005,143900,67.25,12874400
2019-08-16 00:00:00,52.650002,2738300,63.09,1666700,46.27,1981000,228.759995,713800,110.440002,689900,57.540001,1091400,36.080002,1453000,83.82,1075700,109.699997,636900,72.279999,2549000,160.899994,759000,115.809998,6239100,90.720001,595000,314.720001,399300,71.43,769000,130.649994,649700,269.26001,376700,41.450001,2270700,127.877632,3150552,150.220001,926300,131.360001,5858900,140.720001,1660500,54.41,14288700,93.919998,4368300,84.97,4000000,135.033447,4164233,48.759998,1381200,39.889999,100796000,70.552322,1346657,36.18,1190400,110.720001,855600,357.410004,376800,256.679993,2637800,133.820007,895400,72.959999,6745300,84.209999,4861100,107.370003,601700,37.663334,32895600,145.059998,161100,68.300003,12649000
2019-08-19 00:00:00,52.68,2677700,64.919998,1388200,46.599998,2248300,228.570007,747900,110.879997,629500,58.490002,1135900,36.389999,621600,84.309998,1474500,110.550003,522400,73.080002,2139500,162.130005,870500,117.309998,6443700,91.239998,884900,317.769989,324000,71.720001,654400,131.350006,376300,275.390015,301000,41.209999,3038300,129.101334,3310695,153.029999,1124800,132.25,4958000,142.740005,1678200,54.689999,10936200,95.050003,7212000,84.28,2000000,136.245819,3824808,49.91,1962900,42.695,81511200,71.114342,876787,36.73,723900,111.620003,737200,362.369995,374500,260.679993,1321900,136.279999,759200,73.599998,2845700,86.580002,7353800,109.620003,722900,37.936668,21534300,145.779999,171600,69.449997,10032800
2019-08-20 00:00:00,51.860001,2558100,64.169998,1091500,46.18,1022700,225.729996,592000,110.209999,565800,58.150002,1161900,35.830002,780300,84.169998,1491200,109.43,418000,72.540001,2463700,158.979996,1043200,116.129997,5150900,91.300003,629200,315.73999,206300,70.449997,685100,130.559998,278500,272.070007,351800,40.900002,3030100,127.151054,3157456,152.160004,1009100,130.600006,7302000,140.149994,2087600,53.880001,8176700,97.870003,9298100,80.615,3000000,134.623749,2465793,49.029999,1506400,41.967499,46318800,70.271317,956251,36.34,1615900,110.300003,1249400,358.809998,275100,261.23999,1013400,136.029999,797500,72.800003,2310200,85.529999,8797200,107.82,696400,37.349998,18336900,145.119995,164500,69.029999,9743500
2019-08-21 00:00:00,48.98,8496800,65.910004,1003800,46.82,829700,228.639999,584400,111.080002,340900,58.25,1482300,36.040001,782900,84.260002,1140700,110.480003,326100,72.610001,2527100,158.070007,803900,117.879997,4578400,91.68,697100,318.320007,304300,70.620003,677500,130.929993,325400,274.820007,286300,40.970001,3832300,128.346085,2934762,152.130005,785400,131.529999,6912800,141.910004,1144300,54.099998,10886500,108,19753500,80.505,1000000,134.740799,1941826,49.189999,1673200,42.807499,42724400,70.397285,764918,36.529999,740700,110.699997,697700,359.799988,244600,264.619995,1133600,138.490005,916100,72.25,3049100,103,41449400,108.769997,700500,37.34,24469200,145.929993,216000,69.720001,10134200
2019-08-22 00:00:00,49.509998,5260500,63.220001,1850400,46.459999,877600,225.279999,733100,111.199997,485300,58.349998,1057000,36.220001,780800,83.720001,1237600,111.029999,403400,73.040001,1526600,159.149994,666500,117.730003,4362100,90.93,736700,320.98999,372100,70.239998,597900,130.679993,243800,272.859985,318200,42.950001,5667000,128.412994,2818865,151.809998,691000,131.270004,7213500,141.779999,989200,54.490002,7467900,108.160004,7264400,81.19,2000000,134.515045,1724154,48.93,1352100,42.869999,30348800,70.80426,910843,36.360001,815500,110.099998,602200,355.130005,282200,263.320007,1059000,138.679993,770300,73.290001,2103200,106.32,17105700,109.18,507800,37.303333,17986200,145.860001,188800,69.57,8972000
2019-08-23 00:00:00,48.360001,4366800,59.950001,1778100,45.009998,1543200,220.639999,942300,108.629997,570100,57.439999,1375100,35.419998,952700,82.230003,1166200,108.230003,542800,72.230003,3910900,155.929993,801800,115.18,7653400,88.099998,727500,315.190002,329600,68.32,1424700,128.690002,360400,266.019989,373500,42,3552300,123.871895,5040046,146.360001,1449800,127.730003,15714000,138.410004,1427500,53.740002,14160400,106.389999,5520700,80.4,1000000,130.309372,5051784,46.950001,2143300,40.610001,56805600,70.251938,1300526,35.130001,973900,106.540001,974300,348.619995,665100,257.040009,1381500,131.100006,1455200,72.800003,2421000,103.489998,8989600,105.610001,1199400,36.943333,18710100,143.330002,203000,67.489998,15371900
2019-08-26 00:00:00,48.950001,3295100,60.810001,805200,45.200001,1061500,222.789993,641500,109.25,552800,58.669998,1335300,35.700001,941800,83.089996,892300,110.330002,589000,72.769997,1770300,156.960007,669800,115.739998,3966400,88.639999,603000,319.709991,284000,69.449997,937300,128.779999,317800,267.470001,234800,42.630001,3037600,124.273422,2964259,145.300003,1543900,127.800003,8889500,140.25,1111500,54.540001,9226900,106.400002,4720200,80.795,1000000,130.53511,2649499,47.400002,1330700,41.362499,31820800,70.910851,1218482,35.189999,919300,107.169998,1168800,348.73999,289000,257.200012,1327300,131.440002,1063200,73.349998,2038100,104.769997,5583100,106.660004,585500,37.330002,17807100,145.350006,175100,67.849998,7343900
2019-08-27 00:00:00,48.98,3849300,59.299999,1066600,44.48,1279000,225.539993,644500,108.040001,1022500,58.990002,1461100,35.459999,769100,82.330002,930500,110.389999,469700,73.440002,2582100,158.649994,689300,115.830002,4237100,88.93,871600,318.839996,410200,69.879997,1190300,126.970001,293500,265.369995,238800,42.41,2555200,125.401527,4945488,145,1291200,129.639999,20183800,141.139999,1346500,54.720001,13537000,106.040001,3722600,81.515,2000000,130.225754,2728196,46.610001,1274800,40.450001,29096800,70.862404,2385778,34.73,1004200,107.410004,1861700,353.76001,474700,257.26001,1025100,129.619995,802300,73.870003,3325600,104.699997,5319900,107.080002,796000,37.473331,17201100,146.270004,212700,67.190002,9490900
2019-08-28 00:00:00,49.119999,3194700,59.32,2283800,45.09,691500,225.789993,489000,108.279999,1275300,58.849998,1992600,35.639999,901300,83.169998,1004600,111.099998,741800,74,2050600,159.979996,557100,116.830002,4153500,90.779999,653500,319.73999,187600,70.650002,674400,128.059998,281200,268.380005,254000,42.299999,1830000,126.921608,2838426,145.300003,1330400,128.679993,9878800,141.949997,860400,55.110001,10046400,108.18,4187800,81.93,990000,131.730774,2806892,47.299999,1309600,40.305,25561200,71.114342,1169462,35.200001,861300,109.029999,1090800,355.839996,222000,258.720001,1030800,130.309998,955600,74.410004,2334000,106.400002,6641000,107.769997,816700,37.573334,16113000,146.190002,146600,67.68,9647400
2019-08-29 00:00:00,49.599998,3264000,60.490002,2307100,46.130001,802000,224.440002,948100,109.980003,710300,58.849998,1347700,36.220001,704700,84.120003,881900,112.68,540700,74.199997,1819700,159.25,785300,117.519997,4467300,92.25,970200,321.549988,190800,71.519997,484700,129.509995,325100,273.359985,231500,42.450001,1778900,128.94838,3108503,148.149994,1253200,128.240005,6749900,141.839996,1057800,55.049999,9262800,112.589996,5996600,81.565,1000000,134.080261,3791918,48.810001,2092800,41.75,35797600,71.637596,972041,35.91,708300,110.139999,586200,364.269989,302900,260.75,1102600,133.279999,1008000,74.489998,2458800,107.93,5196600,109.989998,724300,38.026669,15811500,147.139999,153200,68.43,9004100
2019-08-30 00:00:00,50.18,3867900,61.73,1403500,46.52,648900,225.919998,875100,110.230003,624900,58.990002,1119600,36.889999,1975800,84.489998,819400,112.489998,475400,74.150002,2899700,158.160004,1096900,117.720001,4881100,93.739998,1058900,321.26001,541700,71.099998,892500,129.210007,315200,273.649994,227800,42.610001,1643600,129.569794,3096788,149.860001,1330400,128.360001,7371100,141.110001,1316700,55.040001,8746700,112.199997,4610100,81.435,1000000,135.217392,2352532,48.98,2361400,41.877499,29061600,71.521317,863990,35.919998,908500,110.790001,762500,366.76001,429200,260.190002,1452300,132.860001,899400,74.330002,2124800,107.040001,5309000,110.620003,1051700,38.086666,17115900,145.460007,259400,68.480003,9180800
2019-09-03 00:00:00,50.380001,3775100,60.23,1372100,45.599998,780600,225.559998,728600,111.769997,1121600,59.439999,1149400,36.529999,1122600,82.050003,1355300,112.68,609800,74.309998,1963800,162.350006,1473100,116.269997,5672500,92.510002,974300,322.619995,333500,70.209999,703600,131.649994,591400,266.100006,361900,42.84,2305200,128.202682,2957983,145.059998,1352300,128.740005,5710200,141.509995,1526900,55.299999,12991400,111.18,3893500,82.055,2000000,132.642136,2195617,48.560001,1645400,41.0425,29614000,73.120155,1727774,34.919998,1144900,110.43,848500,361.829987,300900,258.670013,1283000,128.850006,935700,74.470001,1972600,106.709999,3992100,109.75,900200,38.213333,17828100,144.869995,291800,68.559998,9849700
