Date,AFL,ALB,AOS,APD,ATO,BF-B,BRO,CHRW,CINF,CL,CLX,CVX,DOV,ESS,EXPD,FRT,GWW,HRL,IBM,ITW,JNJ,KMB,KO,LOW,MKC,MMM,NUE,NVDA,O,PNR,PPG,ROP,SPGI,SWK,SYY,TGT,TROW,WMT,WST,XOM
2020-12,980.299994,3113.910002,1221.129997,5929.440033,2115.849991,1724.200003,1005.130007,2050.040015,1824.790015,1872.2300100000002,4443.76999,1942.800018,2703.660003,5324.300002,2026.7299889999997,1954.580003,8974.679993,1038.280004,2625.1051650000004,4482.080018,3342.030026,2983.720016,1173.520003,3499.72998,2054.56,3197.92644,1204.519994,2909.44252,1296.9379820000001,1142.989988,3181.679948,9253.75009,7154.089967,3925.519986,1633.330009,3821.020034,3290.980011,1074.896659,6011.809999,921.6400030000001
2021-01,866.989997,3326.7200159999998,1072.219998,5349.650025,1709.299988,1423.679991,881.7199990000001,1809.230006,1682.519981,1537.019996,3826.0700229999998,1724.889991,2376.25,4514.349974,1780.0899900000002,1639.919994,7379.839964,871.700001,2285.898674,3873.410034,3078.489991,2525.249985,943.430006,3202.590025,1769.9,2721.613724,1038.119993,2524.692512,1092.31589,1070.629994,2752.589982,7972.249911,6049.870025,3325.230026,1426.120004,3596.1500249999995,2967.1199949999996,923.13667,5675.869996,884.299998
2021-02,895.659995,3010.36,1135.339991,4964.590057,1706.170013,1423.4500030000002,858.2400060000001,1701.459992,1750.84002,1485.239989,3604.3500050000002,1783.7499919999998,2310.120001,4956.390028,1774.2599849999997,1842.539985,7117.599914,910.830001,2196.472268,3812.910002,3107.110016,2499.870024,947.399997,3262.520006,1663.79,2820.175616,1064.649997,2712.682509,1131.560079,1047.530008,2613.480011,7471.20999,6303.459992,3316.9599910000006,1458.049995,3589.6100150000007,3073.580015,889.569992,5479.119965,975.919992
2021-03,1164.129999,3452.980012,1501.720007,6268.240018000001,2136.659978,1622.340004,1059.739994,2186.009989,2413.070016,1758.950005,4311.810011,2447.770003,3080.449992,6346.309997,2317.760008,2400.850006,9084.370024,1101.89,2818.078397,4979.979998,3684.850004,3071.26999,1179.440003,4002.199995,1992.79,3589.322723,1594.660016,2961.50502,1389.253874,1381.320008,3373.6300340000003,9039.650023,7947.519928,4418.189988,1845.249986,4231.270005,3963.160004,1012.8566610000001,6303.00003,1337.930007
2021-04,1107.540002,3264.410003,1423.140034,6020.839936,2119.049994,1553.0499869999999,1034.710002,2058.799987,2251.989981,1678.250011,4000.410017,2167.869996,3005.350036,6037.819946,2305.679992,2257.969993,8656.78003,983.42,2758.0975099999996,4715.980027,3423.819961,2864.290008,1125.379997,4182.26001,1881.17,3466.020079,1675.769996,3152.162476,1367.8294480000002,1329.079999,3400.190032,8969.729979,7901.780060000001,4293.369993,1710.8799999999999,4316.190035,3734.4900210000005,976.2299939999999,6494.799959,1185.85
2021-05,1116.849998,3214.040008,1406.979997,5936.269929,2007.290009,1564.780001,1049.019997,1964.069992,2387.859992,1661.699996,3625.450029,2127.689997,2998.7100040000005,5770.940004000001,2391.019997,2260.900009,9200.670044,953.599997,2763.307831,4687.929993,3384.530059,2671.600022,1091.999997,3954.640014,1798.38,3385.4933300000002,1987.650016,2937.639985,1300.232571,1353.930017,3566.96002,8830.920012999999,7626.040037,4274.080015,1653.63001,4323.460009,3761.350037,938.546665,6673.060058,1199.339996
2021-06,1210.830003,3688.559968,1516.5299900000002,6535.820011,2190.500014,1678.729988,1155.809994,2118.829985,2633.410012,1811.2999870000003,3873.289995,2355.04001,3290.660004,6772.1500829999995,2738.589995,2632.629998,9938.669983,1062.729998,3093.432128,5021.42995,3621.549986,2869.130048,1210.230001,4189.660035,1939.2,3661.964889,2230.049988,4008.107484,1471.065895,1483.95001,3837.560027,10050.610045,8684.269898,4495.55,1722.920006,5150.880034,4280.61998,1019.58334,7647.479982,1376.200006
2021-07,1124.549995,3871.949997,1478.740005,6057.869995,2078.609993,1527.1299969999998,1125.319995,1941.089996,2456.819969,1737.8599819999997,3823.150037,2133.079996,3315.450028,6787.989992,2683.9700000000003,2456.089996,9538.079956,996.569991,2829.359481,4764.170027,3564.469987,2848.450009,1170.259998,4094.47003,1817.08,3507.19899,2013.53,4125.732497,1410.135667,1461.59999,3503.370024,10188.500029,8720.380036,4288.330002,1551.039985,5321.179978,4287.059998,988.153334,7906.640043000001,1241.679993
2021-08,1241.85,4969.699966,1575.369979,6097.040037,2186.909988,1534.920012,1236.300009,1985.0799989999998,2669.650002,1728.93,3683.6100010000005,2188.529995,3784.540007,7054.889953,2726.230004,2609.159999,9599.460051,1007.71,2968.977021,5073.140016,3852.310027,2991.540008,1244.249997,4332.729967,1880.18,3633.1270730000006,2557.499986,4556.68001,1517.548454,1712.58,3617.569992,10624.18997,9645.359923,4299.829985,1693.349993,5627.369998,4738.730025,1084.183345,9615.630034,1232.780002
2021-09,1132.410008,4826.849992,1416.140004,5547.709992,1923.400001,1467.580001,1205.269998,1863.479996,2470.22,1615.150009,3514.8099989999996,2061.959984,3499.859983,6861.849914,2600.899986,2520.610016,8634.55002,881.920001,2757.055426,4592.500016,3501.949997,2864.6899869999997,1153.029995,4327.77997,1797.22,3229.080261,2232.799987,4606.680039,1393.032937,1601.139991,3146.470004,9849.499999,9366.099975,3892.510011,1636.919998,5084.370008,4451.980013,1011.0866570000001,9457.199920000001,1172.869995
