Date,AFL,ALB,AOS,APD,ATO,BF-B,BRO,CHRW,CINF,CL,CLX,CVX,DOV,ESS,EXPD,FRT,GWW,HRL,IBM,ITW,JNJ,KMB,KO,LOW,MKC,MMM,NUE,NVDA,O,PNR,PPG,ROP,SPGI,SWK,SYY,TGT,TROW,WMT,WST,XOM
2021-09-17,7984600,2097300,2177400,1702700,1175300,3033600,48381800,4927200,1091900,7334200,2546600,16006100,1402300,521100,1517200,822800,475800,6440500,5890340,2025500,13419800,5852300,33370200,5835200,2000000,12820283,7501700,29450300,8805746,3126800,1888100,706000,1482500,1589200,3756800,3735900,1678500,73032600,575900,30000400
2021-09-20,4414000,2246600,2042500,1113200,871600,1583900,2672600,1230100,599100,4942500,1472000,15796100,1371400,363900,1199000,690100,275100,2469100,4990152,1085200,7270800,2115400,27542500,3640400,2000000,4965912,6527500,34944000,5323056,1003600,1139600,386200,1088200,975100,2202300,3329100,1444500,25054500,321700,27555100
2021-09-21,3548800,1008900,1120300,718300,875400,1254200,1626800,857000,402800,4247500,1268300,10958400,585700,325400,898100,271100,196500,1917900,4261927,1026200,6663600,2083300,16418200,2681200,1000000,3564200,4438100,20468800,4148640,873700,854000,407600,743900,1285500,1795600,1960300,1222400,17437500,205600,19696800
2021-09-22,4131600,904500,1279900,631200,670500,707800,1474900,806000,359100,2811500,1055200,13292800,693000,321300,941500,455100,168700,2007100,3767901,1023600,5657100,1406500,12719700,3169000,972600,2656077,3692700,26872600,3644611,677400,950900,273100,1103800,852300,2531000,2285900,961100,15044400,254900,25690600
2021-09-23,3059100,1055100,690000,879200,448200,572100,1162400,752600,398400,2393100,1455900,10094900,579400,218600,791100,511400,155500,1791500,3151807,976300,4697900,1015200,13836200,3128800,806500,2615054,3986100,24855500,3899825,974300,1040600,264500,1092300,1157100,2788900,2038600,931000,15585300,206400,23069400
2021-09-24,2167300,704200,1038600,738900,530600,753100,812300,859000,252400,2214000,1163800,8225300,376300,193500,510200,457800,139000,1584200,3100762,689800,4399300,920000,9682200,2275800,850100,2483972,3356400,21765500,4209528,814000,1142500,239900,552700,900200,4347400,1901400,548200,13360500,252600,22328600
2021-09-27,2519800,843700,966300,1219600,743700,586300,1044600,772000,404000,2899700,841500,12697500,614100,257500,575900,464800,222300,2297500,3459017,882600,5775500,972600,12429500,2886100,1000000,2454312,2844800,24521500,4117061,951500,980800,377000,780900,960500,2426000,2588400,787300,21250800,328100,32972200
2021-09-28,3030900,984200,951400,1195500,715800,1169400,1450100,698000,498100,4949500,984200,15560800,757500,304700,726600,427900,230600,2468200,4513072,1116100,7610400,1951300,19926100,4030200,2000000,2739318,2421600,34306900,4416238,1046100,901300,279600,1940200,1073200,1867900,3173900,1473000,20580900,412900,37619300
2021-09-29,2210300,740400,934000,917100,1005500,554300,1093500,699200,315000,4094300,1368000,10268100,471400,262300,484900,406700,152700,2177400,3947499,879300,5124100,1652800,13941500,2678300,2000000,2003061,2370600,21839400,4034398,513400,973100,208000,1145400,588100,1954900,2655500,1167500,21375600,266200,23422800
2021-09-30,3316800,1019700,2082700,762400,1549000,902300,1631700,1008400,758600,4178800,1128400,15319800,803500,242200,1093200,793800,273800,2442900,6090230,1100200,6972300,1850200,17672000,3828600,2000000,3869778,2544600,22100900,3607253,1113400,1089500,408000,1248900,1253600,2539200,5425400,2137600,22457700,564300,31289600
2021-10-01,2284200,1116200,1159100,877000,798400,752200,2024100,914200,481300,3473400,1898100,10854900,548300,264000,1049400,435700,216900,1888200,6907889,1471200,8568300,1709300,16277400,3016400,1000000,2893483,4788700,24097800,3023554,1126300,1198700,357400,1262300,1490700,1848100,3476400,1316700,30014400,522400,24407300
2021-10-04,3071400,1015800,1249800,1007000,1013900,1015300,1398000,1038000,673800,3943600,1018100,13305400,683300,252400,1123200,507600,249000,2197700,7689251,1683300,8620700,1758000,18973400,5195600,1000000,3600080,3073800,34563500,3561019,1448200,1416700,547400,1160000,1118000,2852500,3816400,1840500,29970300,593600,33946700
2021-10-05,2225400,1049600,1839900,970900,811000,1077700,1602400,678100,528700,4915400,1078100,13017300,671800,212600,1119900,280400,197000,1945700,7297524,1372100,5129000,1744200,17173100,3482800,2000000,2258407,2395400,27928200,3218498,2124800,1272800,467400,1194300,608800,2480400,2407300,1054000,20597400,391000,29641600
2021-10-06,2508600,1005800,1234200,1310200,1177100,1006700,933500,739100,338600,4052700,957000,10630100,681800,213100,968500,258400,259700,1239000,5573506,1088200,7312600,1530900,21284500,3079600,1000000,2460890,3402200,29720200,4103851,1081400,1324300,510500,854200,796200,1608600,2789100,1104700,19376700,338800,25284900
2021-10-07,2251100,641000,1224000,1359600,981700,713500,946600,704200,385700,3642200,828800,8830900,707500,205000,1228300,358600,288000,1952500,3999695,795200,5309200,1709500,13774400,3001100,2000000,3442208,3234200,25691900,3184442,1420500,1726600,338300,752200,714400,3015900,2352000,1015400,21068100,368000,19513600
2021-10-08,2265000,1260600,1223600,1162300,616300,402400,757700,740200,427400,3327900,726000,10586700,546100,103600,942000,226700,167800,2037800,3902940,871500,4343200,1038400,13786800,3042000,1000000,2953522,2448400,15125800,2094444,2167300,976600,306400,591000,523200,4229300,2004900,991500,13847400,209700,22186900
2021-10-11,2564300,743100,1474300,1070200,440500,496000,939200,772100,336200,3742400,642100,9794800,522600,125200,857800,219400,180600,1600700,2921792,771800,4101600,845600,12378500,3267900,1000000,3218556,2378300,16338800,2593726,764900,1272400,275100,653900,496100,1463300,1998600,1165700,13048200,279500,22121500
2021-10-12,2822700,707300,1786100,1266500,468100,488900,967800,712100,310800,2788900,850200,9085000,625600,237200,806200,289600,263600,2290000,3293436,871600,6686400,940100,19474400,2793600,1000000,2578456,2194000,16213400,3707770,960500,1435800,311900,1423500,726200,1795000,2167400,1874600,15789300,201800,20198600
2021-10-13,2706500,1016400,904500,1285100,1628900,638700,1026900,718000,355300,3684000,1002700,9220700,563900,163300,772200,410900,218300,2544500,3013003,969500,6901100,1051900,12143300,3275600,1000000,2428478,2692900,18065200,5716558,1178000,1287500,512800,1271300,782000,1603400,3984700,1416600,17937900,351500,14991700
2021-10-14,2750600,1127900,934600,1575100,1045500,655200,1208200,886700,479900,3739000,957400,7648600,657900,273800,997800,585000,198000,3926200,4410668,1087100,4579200,1074000,13704000,3177100,1000000,2725923,2386300,24358900,4535124,1016600,1580400,234000,1436700,1001000,1418000,4281700,1547200,19783500,258700,18594500
2021-10-15,7107800,908300,720000,1637300,779700,958900,1530700,1126000,356500,4076000,828100,9968100,887800,300100,1246100,358700,221100,3020800,3371049,956900,6918400,1210400,17867000,2930500,875700,2584317,2489300,22699400,4263811,1211600,1369200,299800,953600,1025800,1791700,3626900,2705300,20737200,234300,16092600
2021-10-18,2669700,1223100,718200,977100,866000,813600,1308900,2401400,316500,4331000,962900,10677400,1031600,221800,1108000,375800,179000,2147700,6437189,711700,7465500,1278400,15861800,2786000,881200,2096947,2687600,18949400,2513539,840000,1820700,295700,836200,869700,1474100,4365800,785400,19887000,217000,18282800
2021-10-19,2069700,1069900,624300,896800,631200,832100,1388800,711500,303400,5206800,2656200,10362800,1746700,175300,828400,417100,169000,1822800,4539117,542400,10081300,3702600,11068500,2976300,626700,1667344,2190700,16147300,3519636,684700,1258600,271700,1042300,872600,2066400,3204800,898000,33444300,379200,18933200
2021-10-20,2119700,911700,1121500,751100,717400,453200,1619600,594500,365800,5317600,1692400,10811400,1037200,325700,776300,602000,120900,1308000,6474008,663400,6003200,1694800,12474800,2293700,880700,2139046,3660500,14627600,2735832,930700,1739100,292100,1519400,1155400,2737600,2209300,806000,17453700,261100,14305200
2021-10-21,1985000,656500,908300,620000,526300,479000,1504000,600600,308100,4370500,989300,9372600,499400,169900,677500,418400,123600,1619700,32913959,521700,4524100,978600,14388300,2883100,1000000,1986556,4479400,18759000,3152347,1715700,2543300,418100,961400,620900,1567100,1758400,818700,13954500,307900,16564600
2021-10-22,1895800,761800,609900,898500,422000,498900,1188400,639200,395500,7665400,725900,8673800,532600,124900,818500,378400,143100,1048500,12114981,520400,4304300,2155000,12828600,2207500,815700,3146556,3153400,24938400,2530258,852200,1543700,598600,1349700,731100,1418400,2205700,805700,21195600,385600,14266800
2021-10-25,2189400,1600500,1146400,633300,464300,450900,1645900,1181400,476400,6205900,1114100,9579800,533600,232900,716700,476900,199500,1100800,6667204,605800,6715400,5884900,11855000,3018500,862500,3235300,4507900,23023500,7199232,1736300,1817700,457100,1148500,1037900,1822800,2488400,744600,19287900,432800,17939800
2021-10-26,2677600,1121200,959900,460100,433600,456200,2303200,1758400,477900,5400200,1012600,7463000,389900,259100,975200,464300,184700,1242100,8912861,913600,6939100,2892700,12086700,2801000,831700,3750178,5641700,48589800,5146790,1811400,1004800,252600,2318800,607300,2681500,2439700,701400,17418600,305500,25585100
2021-10-27,3443200,1140400,1442800,748500,765500,576000,1807600,2630300,633000,4583100,925100,9096100,481300,430800,962500,362600,288800,1860000,7294176,759800,7018800,2704400,24019800,2801700,862700,3141892,3158700,24599000,6688186,1554000,1048300,320900,1251800,1113600,1799800,2269700,1079100,14565600,310100,21764500
2021-10-28,4788500,1569900,2735400,1256800,474900,573000,1055400,1211900,708600,4849900,1121700,7538200,433900,416000,712200,514900,248700,2204600,6802138,1122100,6278800,1965400,15928000,2421700,812600,2326100,2993500,23420400,9845486,1404500,1270500,308400,1830600,2121000,1375000,1735200,1890000,12598500,693600,16626400
2021-10-29,5018100,4261200,2458300,924700,1357900,1356600,1798000,1257300,927500,6683300,2131100,15294200,650700,475100,1273700,886500,666000,4596200,6188973,1480000,8526800,1751300,24463700,3316300,2000000,3061162,5369700,29250300,45300982,1739200,2067400,360900,1588500,2215100,2769600,2417800,1744300,22022700,554200,23966300
2021-11-01,2405700,1638100,1836800,653000,472400,1159500,1523000,1210600,596400,4008000,1549400,11213800,460600,248700,954600,424600,274300,1740000,6177153,1122300,5846400,1249100,11651100,3861500,815600,2404558,4552500,26574000,5556391,880600,787200,335500,1225400,1397200,1781100,1718100,1174100,12549600,527700,19656400
2021-11-02,2743300,1631500,2215100,932400,666000,735000,1622300,1676500,580200,4132200,2600900,9189700,430500,207800,1312600,489900,243000,2055000,4722062,961800,8450600,1204000,11498900,2167300,871000,2646748,3297300,29411200,4598076,1786900,1340400,336800,936200,1525800,1523400,2228000,945900,13638900,462600,16300000
2021-11-03,4279700,1172500,1532900,1270200,755700,671100,1679800,2267800,507500,3916000,1210800,10416000,358100,302200,1300100,626900,274700,2368500,5670784,882900,6717800,1093500,10788300,2629100,897600,2372146,3140600,23991000,3625519,1773500,1216400,299100,1662000,1782700,1751100,2397300,868200,14209500,466200,17372800
2021-11-04,2684000,1841800,1268500,1121000,666000,526600,1437600,966800,480400,3407000,1017800,9673000,384700,219200,1257000,619400,269600,1466100,7208700,1183000,8224400,1147400,10820200,2508800,884000,2453474,3557100,115363100,2901571,1033100,756100,427200,1438600,890100,1839500,3031000,746900,15149100,397200,17720100
2021-11-05,3228300,990800,1337200,1646700,469200,655500,1438300,944000,432900,3560300,1310600,8102100,586200,175400,1446200,596900,219000,1280300,6790500,841100,6215900,1069400,12886700,2356500,714600,2169903,3130900,85126000,3300130,991200,991000,345700,1158400,897700,2562100,4060300,865400,15081900,1092700,18565100
2021-11-08,1948000,1234600,911900,1634200,481800,778300,1344500,854500,608500,3335900,934500,7695900,572600,180600,2438900,565000,191900,1910400,5625300,683900,5578800,1056700,12828000,2797200,1000000,2219656,4202300,50310100,2880415,780200,1129100,263400,1027200,708900,2710100,2523100,718000,15373200,502600,17696000
2021-11-09,1719100,1051000,758400,1174000,677600,544100,1391200,563600,290500,3854900,1014000,10945900,393000,169200,669100,413700,275100,1714400,7236600,679200,6112800,1102500,10155800,2307500,855900,2131750,3173400,64674600,3382793,633400,1151500,377600,952000,650200,3931200,2346800,596000,15001800,273000,18781300
2021-11-10,2497800,1331100,684400,988700,684000,449800,1002600,815800,377900,3263500,817900,10305100,391600,165100,1080200,278100,124000,1700700,6270300,645200,6225100,1654500,8813600,2402900,1000000,2048270,3212100,63620600,2653582,725500,2943400,285900,1011000,655000,2572500,2093100,1157100,16803600,365100,20177200
2021-11-11,3276600,785700,666400,1297200,787300,542900,1003800,595500,234400,2788500,850600,7317500,563300,142600,561400,301100,178000,2246000,4643300,523000,4118800,1345600,7257700,1921300,805800,2376093,3301500,33217200,2945328,918200,1985800,275000,741100,957800,1984700,2199400,636200,13603200,298900,13319300
2021-11-12,2439300,767700,891600,1234200,810000,640800,1236300,658300,419600,3057200,795600,8682800,564700,204300,672900,265600,120100,1824000,5418300,1078500,18995200,1232300,10162500,2462900,687100,5268021,3011600,41305400,3001985,659000,3076200,245200,1842600,2007600,2039300,2497600,676600,18313800,227900,18158900
2021-11-15,3433600,946100,782900,1510000,972600,632600,1020400,905700,378800,3263900,1274300,11050400,644100,179900,613500,394300,189600,2142200,5046300,756500,7496200,1281200,10289200,2219900,876800,1750226,3568500,38490900,7029300,639800,1091600,393700,2115800,1277300,1757500,4852400,487400,28896000,252800,18849200
2021-11-16,3321200,674400,875400,1610600,892900,580100,1240800,1377200,406600,3140500,996300,10566300,600000,238500,628500,352700,147100,1589300,4750800,872600,7594700,1042800,13756500,5223200,877200,2362100,3187200,26448400,4903200,829100,1500700,284300,1538300,1215800,2872200,4355800,597400,73986600,417200,17028700
2021-11-17,2959000,603300,542200,1404300,809300,814700,939500,685600,438200,3144600,1483500,11108000,484500,193200,775700,325000,151000,1406400,4043300,957800,5414500,1429900,13288700,6823900,984500,2692316,2834600,42850800,6557200,787300,1000600,317800,1680200,1165300,2314900,11855900,679600,33116100,341700,15497000
2021-11-18,2793700,823400,744900,846300,793900,791600,888500,849100,339800,3416600,976500,8368600,668800,233000,748200,433100,161500,1168000,5046900,852400,6358700,1014200,15380100,3468600,1000000,3029229,2590400,78171100,4760600,704800,916500,367300,2835700,1130100,2408600,5786300,596200,24394200,305600,16948200
2021-11-19,2646400,1028800,726600,1091200,3139800,1312600,3440000,1189400,414400,3978200,1292800,13532600,539000,203400,982600,292100,213600,1783400,5380200,1047800,7620700,1739100,15813700,3685000,2000000,2969190,2879500,53386700,5543500,1465500,793800,816100,1585400,1371700,3266400,3960900,993500,28119300,338300,32035500
2021-11-22,3338000,2346100,673100,1099500,877500,828300,1674500,932200,634500,3601000,827000,9947100,432700,201500,1000200,323800,279900,1703500,6416200,801300,7634500,1235600,16905600,4460500,2000000,2836792,5089100,75433500,6528200,1310500,585700,290200,1190900,2351700,1880500,5568900,918900,29126400,302700,21994400
2021-11-23,2950000,1329500,620500,1072500,747700,519200,1016100,763400,417800,2941800,848000,10366800,412500,272300,979100,483800,209100,2134200,4912800,802700,7734000,1452100,13835900,2550600,1000000,2325263,3831700,53216300,4518600,675500,907100,322200,1219300,1572400,2862400,4053400,964200,29907900,308000,21185900
2021-11-24,3064800,974400,846800,603300,1044400,783300,949300,732000,481500,2350400,849800,8500900,452000,246000,888400,223200,215800,1176500,3220800,888000,5230900,1017100,12598900,1952500,948300,1780246,2649300,43516200,3930900,613700,846300,340000,905500,839900,1684400,3052000,1039700,18089400,280600,15869700
2021-11-26,3429700,884300,646200,619600,483600,972600,810400,614800,609700,2439900,2355200,11861800,546500,257100,1348600,432500,172800,1174700,3322000,1061700,8523100,1184800,14754300,1891000,1000000,2287111,2825900,28306900,3720200,758800,695000,280100,833900,672500,2905200,3180900,862800,21039600,279300,24979600
2021-11-29,2724400,1004800,1026700,853500,932400,1220800,797600,837100,632800,3923000,1388700,12003800,785900,302900,1276600,495500,169300,1544200,8949800,846400,9188500,1025000,22712500,3209100,2000000,2780102,2854000,45496400,5540100,820000,1277900,281300,1489200,1043200,2489900,3027600,915400,33039600,455400,18946400
2021-11-30,6793900,1377500,1767600,2396100,2321600,2544700,2310700,2205500,1653800,8702400,2794700,24451200,1728800,742400,5540400,799900,510800,5493200,9252700,2850700,14981700,2652700,30485200,6235900,6000000,6387238,6881700,62206600,6217100,1912700,2322700,759600,1865900,2964800,4560000,7907900,2093100,64818900,1021300,34979800
2021-12-01,3241100,1247400,1259500,1184000,1268100,983700,1804200,971800,639100,3716700,1576100,12302700,779300,414000,1602900,635600,305700,3669300,5958300,1095100,9835800,1850800,18719600,4018600,2000000,3893698,4309000,48436800,6009300,973300,1096600,375300,1436800,1543200,4241500,3851600,1116000,36621300,378200,30630600
2021-12-02,2960600,1204300,816800,1350900,1333300,1052800,1379000,1306300,727200,4665300,1663900,11392400,695800,352200,2113400,560300,190300,2581000,5267100,989500,11334700,1493700,17074200,3706700,2000000,4027052,2945000,47289000,5086200,1500500,1173000,440100,1369700,1818000,3153800,3684000,1002300,39805800,545400,29216000
2021-12-03,3672000,1623500,1242500,1199100,1356500,795500,1446700,1573900,476500,5206200,1205600,10445100,855200,539300,1377300,473200,300700,2224900,6630100,939100,8750500,1749700,21064400,3972000,1000000,3610604,4211200,54432500,4047600,1074900,1507500,417800,1488500,1903900,2680100,4838700,1402700,44142600,404400,22014700
2021-12-06,3209000,1036000,822800,962500,1379800,772300,1101800,1100700,694300,6525000,1127600,9833900,525500,279900,855300,523700,297500,1735800,4785600,969300,9692000,1732100,26624100,3008500,2000000,4088646,3084800,65893800,5604700,921000,1256100,286800,1250800,2127600,4385100,3772600,1048000,32589300,516700,19210500
2021-12-07,2816300,888200,690800,859100,1601100,947100,1715600,966600,498300,3952500,1689900,11419600,720500,318100,1102100,482300,200100,2067500,5194000,1090800,8311300,2339800,23832700,3405400,2000000,2778069,2498700,59305300,6229000,1247100,1160900,473600,1093600,978400,2934600,3565900,945900,37739100,368900,19800400
2021-12-08,2309400,832600,834400,1098900,3058500,1402700,1561100,1036700,455500,4311200,904900,8827900,473500,335300,883700,426400,182200,2519500,5483900,974300,6216400,1464400,18026300,3820700,961100,2305888,1722700,47555100,4298400,1142100,926500,479200,998600,2474600,2424000,4929400,792300,34496400,327500,18214400
2021-12-09,2647300,682200,582000,1239500,1721500,745500,680000,1160800,576300,2928500,732300,8334700,331800,222000,492700,365700,231300,4475700,4601100,662600,8574200,935000,13846400,3812700,937300,2103286,1968200,48850700,3697900,915900,822300,252200,931000,2400400,2718000,2762200,1150000,32351700,298200,16910300
2021-12-10,2994500,667500,590400,695700,1131500,866400,1136100,2128800,406900,4294500,794100,9090700,552200,250300,1010300,303600,187900,3297400,4966900,721600,6572200,1213800,23153600,2547700,2000000,1846146,1890000,48882500,3874900,993400,1095400,269800,904300,1605400,1622100,2487200,1652100,38575500,232000,17942400
2021-12-13,3482200,1101600,720500,1008500,1567100,921600,880300,1620800,483500,5950900,1922700,8533000,533000,329600,1955900,428800,216300,3071700,6847500,1114300,11142300,2144200,31362800,3915300,2000000,3025760,2591500,59834400,4984500,1109600,946100,324200,1449500,937400,3390400,3783500,1028200,54039300,295400,17793700
2021-12-14,4002400,1207700,1106100,808500,1443100,1015400,1155900,1289800,535400,7682500,1244700,12245300,724600,257500,1634100,553400,151900,4048400,5716100,860200,10482400,2681100,24806600,5100500,2000000,2783690,3672500,66703500,4766400,1853900,837600,406100,1440300,1281500,3534300,3364800,1460300,46721400,347000,22551100
2021-12-15,3744300,1854800,1026300,1461000,1309200,927700,1586600,1153400,398800,6124500,1728300,11069500,812000,318600,1115300,459000,195800,3215200,4990000,985800,8552200,2440900,24923800,4939300,2000000,2559320,8675100,69829700,6006200,2057900,1000500,542500,1093300,1531600,3153500,3433500,1301500,33489900,382300,19961900
2021-12-16,2991800,1470100,801800,636800,1858900,596200,1158200,977400,480200,5237600,1659400,11344700,1019200,648700,1161900,362000,267300,2762600,7280500,1097100,8998600,2471700,24696900,4457200,2000000,2691000,4963900,70736600,5136800,1528600,1591900,574300,1377400,1511700,2670200,7302100,1564200,39069600,363200,21187800
2021-12-17,5989200,2350400,1859900,1768400,1650200,1905000,3166100,2359000,1671500,10299800,2549300,22727900,1729300,712900,2759600,945200,588500,4570600,10379000,1982100,16726200,3237600,51874400,10173200,4000000,4799189,7103200,71375800,12326900,2508000,2366700,849500,2355500,2447400,7433900,5832300,2540700,78581100,616200,44338100
2021-12-20,3199200,1703200,758900,779400,667100,622200,1669500,1149400,666300,5162300,1901000,13464400,939800,287900,1351400,446900,269700,2316100,4941400,1128500,7954500,2209400,20879500,3900900,2000000,2369754,3248700,46184700,3914000,1607500,865900,394500,1675300,2001500,3357900,5233200,1043000,31017900,425900,21819300
2021-12-21,3328500,805800,819000,636600,995500,586200,1090800,1179200,547200,4630800,1355300,11368200,556100,331400,800800,310000,256600,1955800,4856000,889200,7954200,1496700,15864900,2963800,2000000,2384944,2515100,52438500,4084300,2190100,1085600,281000,717300,1833100,3724900,3975700,951700,24620400,250300,19798900
2021-12-22,1660800,779100,585400,430300,1521900,707000,749300,656300,504100,3373000,687600,8345200,388000,284000,680600,432600,229900,1185700,3923200,601700,4178200,980600,12447400,1771900,786700,2418312,1095600,39518400,2989200,1713500,1051600,454700,814700,1013500,1950100,4182600,632200,17028000,257000,14058300
2021-12-23,2326600,810000,508300,344700,1112800,525300,661500,513400,400000,3936400,616700,7416600,470900,296600,471000,338600,223800,1327700,3649000,614800,3501500,1115600,11027300,2060300,692600,2339017,1191900,34302200,2863700,711900,709100,373000,1342600,1153000,2438900,3345300,701300,17592600,375400,13543300
2021-12-27,1670300,593400,700900,413600,1054400,465100,514400,458600,329000,3189600,599700,7745500,466000,222300,435300,256300,147000,1068800,4293900,664300,3704800,825200,9860000,1590200,1000000,1414868,1550600,40368600,3346100,558800,621600,282600,850700,886000,1412600,4335600,528600,16040700,350000,12593700
2021-12-28,1735600,704600,523800,354500,735000,655600,590600,776400,329200,2201000,559400,6516000,402600,199400,413500,300900,155200,1199800,3445200,635800,3187000,1187900,8979900,1531500,804100,1936204,1524600,42059100,2663800,671800,609700,371000,717600,883500,1588300,3202400,629700,15783000,215100,12781000
2021-12-29,1577400,573800,779300,499700,952100,563400,523400,930500,208700,2628900,704000,6957400,367800,180900,1012600,262200,155200,1138800,4239900,1038500,3662000,1239400,9996000,1617500,836400,1461392,1079000,34313900,1920100,516800,644900,267000,709400,968800,1122400,3065800,683400,13045200,219400,12733600
2021-12-30,1677900,610200,608100,433300,575100,518900,701200,483400,337900,2772000,727700,6016000,302700,179800,472000,358400,108600,926500,3158100,555200,4231800,778300,7703900,1488100,601800,1276491,1348400,30886400,2071500,499800,635300,314800,820400,919400,719900,4007400,542700,14949000,162700,11940300
2021-12-31,2045500,380300,966600,586600,651600,661300,938300,589800,414800,2940200,668800,5706600,346300,204500,574000,467500,139800,1225000,3362100,533900,4409500,1230600,10021300,1774200,880100,1691862,1298900,26653000,2309800,874000,674900,241800,842800,598200,1402700,2485100,555600,17947800,224800,14072000
2022-01-03,3231000,1130500,840000,1130100,941600,1265100,1543500,1383200,403800,5327000,1039100,10717700,786100,317000,1043400,514400,203700,2571200,4605900,839700,6012200,1994200,20187300,5302100,2000000,2309117,2243200,39154700,3110500,824800,827600,369400,1282400,903100,1951100,3018000,933500,20706600,397600,24282400
2022-01-04,4813000,1142500,2043200,1667400,1174300,907200,1600700,1409400,570600,4405100,964800,16413100,808600,387700,1235300,560300,198400,2304900,7300000,797700,6748400,2027100,26141600,3638200,1000000,3016551,2924300,52715400,3410700,863300,1802200,569900,1215200,814100,2537000,3327600,1082400,33930000,525800,38584000
2022-01-05,4121300,1072100,1071800,926100,855100,929500,1669300,1600700,469700,4445900,913700,15487100,758800,333400,1451100,495300,236400,2323300,8956900,1120900,7016100,1935600,22507300,3808600,1000000,3531070,7732200,49806400,3237600,912600,1748800,494900,1316100,739300,2825600,3885800,1421400,35418000,530100,34033300
2022-01-06,3607700,1002400,939100,808500,916700,1481200,1207200,1062300,533100,4154800,1341100,13318500,752800,184700,1022800,432800,206300,1996600,9908100,732600,7301600,1692700,17902300,3616300,1000000,2996458,4619400,45418600,2869800,1360700,955400,397400,1452600,803900,2006500,4193200,1077700,21828900,519700,30668500
2022-01-07,3728000,795700,1299900,945000,1245900,1728900,2321400,1321400,872000,2818200,1129100,14164600,1057500,264600,985100,462700,175100,2231300,5238100,695500,6986000,1305300,12307900,4945500,1000000,3349039,3521200,40993900,3108900,2110700,1113700,375300,1086400,1116400,3688100,3052900,975500,19723500,513900,23985400
2022-01-10,5676400,1105400,1122200,1019100,855000,2168200,1263900,1340700,775000,4138000,1510800,12626100,681000,285000,1236700,578200,196900,2988300,5432800,815300,7698400,2706400,20954300,6292400,2000000,2772328,3050200,59468100,3275800,1358600,1385900,619000,2357500,977500,2610100,4858100,1170700,22731600,557200,22760300
2022-01-11,2594100,987000,855400,542000,856300,2834900,1247000,964500,536800,3562400,1280400,14609000,533000,264200,1032800,514100,194700,1775000,11105300,696200,8341100,2442000,19369600,3415000,1000000,2707983,4253700,40408900,3998100,1279800,647300,514800,1497300,1072800,2772300,3048900,865800,21668700,386700,32936100
2022-01-12,3007100,1143300,756900,959700,909700,1345200,1430200,994800,515600,5112700,1707100,12469200,392100,273000,1107400,340400,244000,2667400,5352000,783700,8116200,1293900,15753800,2825500,1000000,2067286,2869000,38341300,4234500,1012500,1212500,344500,1910400,1311800,3320200,4233300,2838700,18946800,350500,23045100
2022-01-13,2989900,610700,712800,788400,1721400,1075400,1103000,1165600,691600,6698400,1251900,9691300,527500,186100,1166700,315600,239500,1893100,4868300,702400,6159400,1303700,14318000,2243400,1000000,2505261,2325200,54017100,2390600,1055100,1156300,422900,1158000,846500,2372900,3459000,1890400,24252600,397300,21043200
2022-01-14,2791500,557100,1346100,1478500,1118700,2010400,1949000,1101300,541900,4431900,1762900,13281000,718700,220700,1471600,403800,307100,2455000,5310300,1078300,5847700,1367800,19729600,3258500,2000000,2734176,2428900,39583200,2506100,1855500,1479000,754100,1400700,988400,2334500,5282600,1766800,26867400,424300,23012900
2022-01-18,2691300,773900,867200,1086600,1121900,1216100,1724200,881200,491900,6746200,1142100,12905500,975100,353600,1479100,463500,362000,2210600,5246700,1107400,7815600,2214300,21976700,4612500,2000000,2883078,3056100,42427000,4224000,1833300,1636900,731700,1483100,1041500,2573100,4652500,2478800,21123900,401300,32841200
2022-01-19,2939800,705600,791000,814500,965800,1023300,1633300,1019900,432100,5614600,1505800,12064300,654300,263600,1469200,611800,183700,1665700,4103700,1159000,5926500,1712200,18654700,4146800,2000000,2354446,2742100,48831500,3281300,1218700,1287800,529100,1535300,1367900,2005900,4091200,1560900,22674000,431700,26431600
2022-01-20,3116800,1190800,1016600,1073700,1339200,1002600,1428700,1243500,627100,6377000,1671400,11370400,989600,314600,1424600,694000,252700,1759200,5278200,1136100,6011300,2151600,23002400,5946600,2000000,3369491,4079300,43518100,3647100,1287600,1697200,447500,1284200,1220800,3066400,4307900,1371800,22387200,743300,26774600
2022-01-21,6141100,1345200,1516300,1503900,1350700,1553000,1798900,1047300,727900,5690900,1223800,13055700,650000,305900,3419700,785200,262800,1931100,5907000,1572000,10550300,2579700,26643200,5724400,1000000,4161004,5790000,71895800,4183100,1168400,4334300,592700,1634100,1012500,3234100,7859300,1978300,27508200,654800,35995200
2022-01-24,5200700,1994700,1828500,1351800,1270000,1572100,2440600,1226800,820900,7339800,2304600,19513700,1095100,473800,2013900,910600,335800,3667700,13484000,1363600,14054600,2762000,30185100,4911600,2000000,5635193,6443900,91398200,6464500,2541000,1604300,967800,1861400,1681300,3126500,5617700,3065100,28699200,880700,41507000
2022-01-25,3705400,1231900,2225200,788100,1566200,1762200,3269000,1056500,595700,7643300,1394800,19984500,935500,374300,1036500,837400,297600,2353900,19715700,1150200,14081200,2483200,19027100,4099200,2000000,6041116,3402500,66461600,4623200,1237300,1391600,570500,2498500,1162800,2585800,4929100,1607500,29479500,683700,39278400
