,,,,,,,,,,,,,,,포트폴리오,,,,,
,,,,,,,개별주식,,,,,,,,투자비중* 평균수익률,,,,,
Date,ABBV,ABT,ADM,ADP,AFL,,기초통계,ABBV,ABT,ADM,ADP,AFL,,,ABBV,ABT,ADM,ADP,AFL,계
2021.3.1,0.004455104,0.000501012,0.014465474,0.083036425,0.076268555,,,,,,,,,,,,,,,
2021.4.1,0.03030878,0.002002832,0.107543856,-0.002758791,0.049824421,,,,,,,,,,,,,,,
2021.5.1,0.027590523,-0.02499751,0.053856991,0.048291254,0.054904104,,,,,,,,,,,,,,,
2021.6.1,-0.004947039,-0.006172339,-0.084122635,0.013263989,-0.047711599,,,,,,,,,,,,,,,
2021.7.1,0.032492964,0.04356072,-0.014521545,0.060408549,0.024971991,,,,,,,,,,,,,,,
2021.8.1,0.050098752,0.048529597,0.004688552,-0.002814683,0.030545474,,,,,,,,,,,,,,,
2021.9.1,-0.106888515,-0.065205476,0.006105631,-0.043627924,-0.07496833,,,,,,,,,,,,,,,
2021.10.1,0.063038778,0.09108618,0.07048827,0.128013206,0.029541725,,,,,,,,,,,,,,,
2021.11.1,0.0175076,-0.020439242,-0.031600183,0.028509189,0.008757143,,,,,,,,,,,,,,,
2021.12.1,0.174531589,0.119027028,0.092519025,0.06795439,0.084717933,,,,,,,,,,,,,,,
2022.1.1,0.011004436,-0.094358436,0.109631828,-0.160154076,0.075869263,,,,,,,,,,,,,,,
2022.2.1,0.090681536,-0.050325982,0.045999913,-0.008391046,-0.027539111,,,,,,,,,,,,,,,
2022.3.1,0.097042579,-0.018736466,0.156652769,0.112991507,0.060624894,,,,,,,,,,,,,,,
2022.4.1,-0.093948429,-0.041061255,-0.007755538,-0.036356467,-0.110420967,,,,,,,,,,,,,,,
2022.5.1,0.011863197,0.039014673,0.014068879,0.021816889,0.057437168,,,,,,,,,,,,,,,
2022.6.1,0.039289065,-0.075004298,-0.141624357,-0.057863259,-0.079961813,,,,,,,,,,,,,,,
2022.7.1,-0.063005954,0.001748739,0.066623745,0.153424678,0.03560434,,,,,,,,,,,,,,,
2022.8.1,-0.054297864,-0.052680427,0.06185811,0.013644802,0.036998341,,,,,,,,,,,,,,,
2022.9.1,-0.001859322,-0.057379304,-0.080380277,-0.074546884,-0.048069673,,,,,,,,,,,,,,,
2022.10.1,0.090827601,0.022529933,0.205469353,0.073187972,0.158540775,,,,,,,,,,,,,,,
